org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,url_id
fish,fish,0.6900000000000001,435,112,20,80,fish,25,360,29.0,2.759,https://www.youtube.com/watch?v=jsF87QSfxpg,fish,"[0.014759957790374001, 0.282633811235427, 1.0, 0.803904175758361]",640,1.0,67
STAND,stand,0.0,0,0,0,72,STAND,493,360,29.97,2.402,https://www.youtube.com/watch?v=KhhowNO7Ywk,stand,"[0.027545452117919002, 0.234754219651222, 1.0, 0.7646937966346741]",640,,68
fly ,fly,1.668,144,-1,50,140,fly - ASL sign for fly,602,360,29.97,4.671,https://www.youtube.com/watch?v=qxkNda-oprk,fly,"[0.004859238862991001, 0.0, 1.0, 1.0]",480,1.0,69
fly ,fly,4.671,144,-1,140,290,fly - ASL sign for fly,602,360,29.97,9.676,https://www.youtube.com/watch?v=qxkNda-oprk,fly,"[0.004859238862991001, 0.0, 1.0, 1.0]",480,1.0,69
BED,bed,0.0,0,-1,0,38,BED(1),188,360,25.0,1.52,https://www.youtube.com/watch?v=a80af5anctI,bed,"[0.0042997896671290005, 0.20234835147857602, 0.9930055141448971, 0.876200914382934]",480,,70
Married ,marry,0.0,135,-1,0,74,ASL Married ,213,360,30.0,2.467,https://www.youtube.com/watch?v=UoDIBaGyhP8,marry,"[0.298915177583694, 0.285637557506561, 1.0, 0.657212078571319]",480,,71
ENJOY-[appreciate],enjoy,0.0,0,0,0,92,ENJOY-appreciate,192,720,29.97,3.07,https://www.youtube.com/watch?v=Uo_AUbP0O9g,enjoy,"[0.05579444766044601, 0.15160593390464702, 1.0, 0.802952885627746]",1280,,72
meet,meet,0.0,38,52,0,121,meet in American Sign Language,107,270,29.917,4.045,www.youtube.com/watch?v=AsdBSknwrjg,meet,"[0.011077970266342, 0.257366716861724, 1.0, 0.7365146279335021]",480,,73
brown,brown,0.34500000000000003,436,42,10,70,brown-color,74,360,29.0,2.414,https://www.youtube.com/watch?v=b_ugQdfY424,brown,"[0.009354501962661, 0.18783476948738, 1.0, 0.740291833877563]",640,1.0,74
Spider  ,spider,0.0,13,-1,0,86,ASL Spider  ,760,360,25.0,3.44,https://www.youtube.com/watch?v=IDVjv1e1P44,spider,"[0.06118357181549001, 0.33719623088836603, 1.0, 0.6414530277252191]",640,,75
cafeteria,cafeteria,0.0,2,33,0,134,Cafeteria,278,360,29.583,4.53,https://www.youtube.com/watch?v=Ui6Och8SrRU,cafeteria,"[0.0, 0.21503534913063002, 1.0, 0.853085279464721]",640,,76
coat,jacket,0.0,62,-1,0,80,COAT(2),139,360,30.0,2.667,https://www.youtube.com/watch?v=2m-0FbIn7wE,jacket,"[0.10172599554061801, 0.18218943476676902, 1.0, 0.7885468006134031]",640,,77
tiger ,tiger,4.344,144,-1,130,260,tiger - ASL sign for tiger,424,360,29.928,8.688,https://www.youtube.com/watch?v=XPIDw_cNSFA,tiger,"[0.08851847052574101, 0.002113372087478, 1.0, 1.0]",480,1.0,79
tiger ,tiger,8.688,144,-1,260,390,tiger - ASL sign for tiger,424,360,29.928,13.031,https://www.youtube.com/watch?v=XPIDw_cNSFA,tiger,"[0.08851847052574101, 0.002113372087478, 1.0, 1.0]",480,1.0,79
SOUTH,south,0.0,0,-1,0,89,SOUTH(2),750,360,25.0,3.56,https://www.youtube.com/watch?v=lyxKZxUOFwE,south,"[0.09115231037139801, 0.184923708438873, 0.945977449417114, 0.8665574789047241]",480,,80
dining room,dining room,0.0,2,58,0,102,Dining Room,933,360,29.617,3.444,https://www.youtube.com/watch?v=zk2nKD4U4JU,dining room,"[0.0, 0.22879749536514202, 1.0, 0.782825231552124]",640,1.0,81
dining room,dining room,4.592,2,58,136,240,Dining Room,933,360,29.617,8.103,https://www.youtube.com/watch?v=zk2nKD4U4JU,dining room,"[0.0, 0.22879749536514202, 1.0, 0.782825231552124]",640,1.0,81
happy,happy,0.0,2,81,0,122,Happy(1),5,360,29.613,4.12,https://www.youtube.com/watch?v=bCVQXygujmo,happy,"[0.0, 0.15260055661201402, 1.0, 0.8916664123535151]",640,,82
DON'T LIKE,not like,0.0,0,-1,0,81,DONT LIKE(1),165,360,25.0,3.24,https://www.youtube.com/watch?v=yYt4hmEAxbM,not like,"[0.054375886917114, 0.208695739507675, 0.9460072517395021, 0.8488724231719971]",480,,83
BANANA,banana,0.0,0,-1,0,83,BANANA(3),225,240,30.0,2.767,https://www.youtube.com/watch?v=RNcmcfEJAK0,banana,"[0.066354900598526, 0.132631510496139, 0.9503341913223261, 0.962016224861145]",320,,84
HIT-[sudden-impact]-[Pow!],hit,0.0,0,0,0,49,HIT-sudden-impact-Pow,921,720,29.97,1.635,https://www.youtube.com/watch?v=TdhGSBisBXg,hit,"[0.05323097109794601, 0.259998530149459, 1.0, 0.7506002187728881]",1280,,85
WORK,work,0.0,0,-1,0,79,WORK(2),90,240,30.0,2.633,https://www.youtube.com/watch?v=7cElz9Qy2bk,work,"[0.022890180349349, 0.120318919420242, 1.0, 0.9636679887771601]",320,,86
Actor,actor,17.28,12,6,432,555,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,490,360,25.0,22.2,https://www.youtube.com/watch?v=K8c-np9zNT8,actor,"[0.20957633852958601, 0.19442683458328203, 1.0, 0.756380498409271]",480,1.0,87
Actor,actor,22.2,12,6,555,712,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,490,360,25.0,28.48,https://www.youtube.com/watch?v=K8c-np9zNT8,actor,"[0.20957633852958601, 0.19442683458328203, 1.0, 0.756380498409271]",480,1.0,87
Address,live,29.84,12,6,746,816,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,98,360,25.0,32.64,https://www.youtube.com/watch?v=K8c-np9zNT8,live,"[0.19442334771156303, 0.20568236708641002, 1.0, 0.7656726837158201]",480,1.0,87
Address,live,33.84,12,6,846,928,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,98,360,25.0,37.12,https://www.youtube.com/watch?v=K8c-np9zNT8,live,"[0.19442334771156303, 0.20568236708641002, 1.0, 0.7656726837158201]",480,1.0,87
America,america,38.28,12,6,957,1057,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,357,360,25.0,42.28,https://www.youtube.com/watch?v=K8c-np9zNT8,america,"[0.197262525558471, 0.22008034586906403, 1.0, 0.7447935342788691]",480,1.0,87
America,america,43.12,12,6,1078,1207,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,357,360,25.0,48.28,https://www.youtube.com/watch?v=K8c-np9zNT8,america,"[0.197262525558471, 0.22008034586906403, 1.0, 0.7447935342788691]",480,1.0,87
Beach,beach,94.64,12,6,2366,2470,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,532,360,25.0,98.8,https://www.youtube.com/watch?v=K8c-np9zNT8,beach,"[0.22876635193824701, 0.23534627258777602, 1.0, 0.683781743049621]",480,1.0,87
Beach,beach,100.0,12,6,2500,2605,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,532,360,25.0,104.2,https://www.youtube.com/watch?v=K8c-np9zNT8,beach,"[0.22876635193824701, 0.23534627258777602, 1.0, 0.683781743049621]",480,1.0,87
Birthday,birthday,105.56,12,6,2639,2716,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,293,360,25.0,108.64,https://www.youtube.com/watch?v=K8c-np9zNT8,birthday,"[0.23443070054054202, 0.26281341910362205, 1.0, 0.6943666338920591]",480,1.0,87
Birthday,birthday,108.64,12,6,2716,2824,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,293,360,25.0,112.96,https://www.youtube.com/watch?v=K8c-np9zNT8,birthday,"[0.23443070054054202, 0.26281341910362205, 1.0, 0.6943666338920591]",480,1.0,87
Black,black,113.84,12,6,2846,2937,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,41,360,25.0,117.48,https://www.youtube.com/watch?v=K8c-np9zNT8,black,"[0.21843126416206302, 0.260616093873977, 1.0, 0.693671524524688]",480,1.0,87
Black,black,117.48,12,6,2937,3053,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,41,360,25.0,122.12,https://www.youtube.com/watch?v=K8c-np9zNT8,black,"[0.21843126416206302, 0.260616093873977, 1.0, 0.693671524524688]",480,1.0,87
Blue,blue,122.4,12,6,3060,3172,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,64,360,25.0,126.88,https://www.youtube.com/watch?v=K8c-np9zNT8,blue,"[0.22004377841949402, 0.252360999584198, 1.0, 0.685388326644897]",480,1.0,87
Blue,blue,126.88,12,6,3172,3272,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,64,360,25.0,130.88,https://www.youtube.com/watch?v=K8c-np9zNT8,blue,"[0.22004377841949402, 0.252360999584198, 1.0, 0.685388326644897]",480,1.0,87
Brown,brown,150.96,12,6,3774,3859,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,74,360,25.0,154.36,https://www.youtube.com/watch?v=K8c-np9zNT8,brown,"[0.23222216963768003, 0.252929180860519, 1.0, 0.6903941035270691]",480,1.0,87
Brown,brown,154.36,12,6,3859,3967,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,74,360,25.0,158.68,https://www.youtube.com/watch?v=K8c-np9zNT8,brown,"[0.23222216963768003, 0.252929180860519, 1.0, 0.6903941035270691]",480,1.0,87
to Celebrate,celebrate,174.64,12,6,4366,4478,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,895,360,25.0,179.12,https://www.youtube.com/watch?v=K8c-np9zNT8,celebrate,"[0.21270284056663502, 0.16311746835708602, 1.0, 0.7365791797637941]",480,1.0,87
to Celebrate,celebrate,180.2,12,6,4505,4656,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,895,360,25.0,186.24,https://www.youtube.com/watch?v=K8c-np9zNT8,celebrate,"[0.21270284056663502, 0.16311746835708602, 1.0, 0.7365791797637941]",480,1.0,87
Christmas,christmas,187.12,12,6,4678,4806,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,544,360,25.0,192.24,https://www.youtube.com/watch?v=K8c-np9zNT8,christmas,"[0.23035490512847903, 0.14075633883476202, 1.0, 0.688919246196746]",480,1.0,87
Christmas,christmas,192.24,12,6,4806,4944,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,544,360,25.0,197.76,https://www.youtube.com/watch?v=K8c-np9zNT8,christmas,"[0.23035490512847903, 0.14075633883476202, 1.0, 0.688919246196746]",480,1.0,87
"City, town",city,199.2,12,6,4980,5072,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,367,360,25.0,202.88,https://www.youtube.com/watch?v=K8c-np9zNT8,city,"[0.231334865093231, 0.20810283720493303, 1.0, 0.746742844581604]",480,1.0,87
"City, town",city,202.88,12,6,5072,5183,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,367,360,25.0,207.32,https://www.youtube.com/watch?v=K8c-np9zNT8,city,"[0.231334865093231, 0.20810283720493303, 1.0, 0.746742844581604]",480,1.0,87
Color,color,233.4,12,6,5835,6035,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,146,360,25.0,241.4,https://www.youtube.com/watch?v=K8c-np9zNT8,color,"[0.22121948003768901, 0.285736113786697, 1.0, 0.6891182661056511]",480,,87
to be Cool,cool,250.84,12,6,6271,6351,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,240,360,25.0,254.04,https://www.youtube.com/watch?v=K8c-np9zNT8,cool,"[0.22029593586921603, 0.23264066874980902, 1.0, 0.712904334068298]",480,1.0,87
to be Cool,cool,255.64,12,6,6391,6466,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,240,360,25.0,258.64,https://www.youtube.com/watch?v=K8c-np9zNT8,cool,"[0.22029593586921603, 0.23264066874980902, 1.0, 0.712904334068298]",480,1.0,87
Dark,dark,267.6,12,6,6690,6775,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,488,360,25.0,271.0,https://www.youtube.com/watch?v=K8c-np9zNT8,dark,"[0.20488092303276, 0.17809036374092102, 1.0, 0.8000524044036861]",480,1.0,87
Dark,dark,271.0,12,6,6775,6881,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,488,360,25.0,275.24,https://www.youtube.com/watch?v=K8c-np9zNT8,dark,"[0.20488092303276, 0.17809036374092102, 1.0, 0.8000524044036861]",480,1.0,87
Easter,easter,302.32,12,6,7558,7678,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,794,360,25.0,307.12,https://www.youtube.com/watch?v=K8c-np9zNT8,easter,"[0.210594683885574, 0.225443452596664, 1.0, 0.740916430950164]",480,1.0,87
Easter,easter,307.12,12,6,7678,7796,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,794,360,25.0,311.84,https://www.youtube.com/watch?v=K8c-np9zNT8,easter,"[0.210594683885574, 0.225443452596664, 1.0, 0.740916430950164]",480,1.0,87
Email,email,323.48,12,6,8087,8141,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360,25.0,325.64,https://www.youtube.com/watch?v=K8c-np9zNT8,email,"[0.23230388760566703, 0.221108555793762, 1.0, 0.735777676105499]",480,1.0,87
Email,email,325.64,12,6,8141,8226,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360,25.0,329.04,https://www.youtube.com/watch?v=K8c-np9zNT8,email,"[0.23230388760566703, 0.221108555793762, 1.0, 0.735777676105499]",480,1.0,87
Email,email,333.72,12,6,8343,8398,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360,25.0,335.92,https://www.youtube.com/watch?v=K8c-np9zNT8,email,"[0.23230388760566703, 0.221108555793762, 1.0, 0.735777676105499]",480,1.0,87
Email,email,335.92,12,6,8398,8461,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360,25.0,338.44,https://www.youtube.com/watch?v=K8c-np9zNT8,email,"[0.23230388760566703, 0.221108555793762, 1.0, 0.735777676105499]",480,1.0,87
Fall,autumn,342.64,12,6,8566,8755,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,433,360,25.0,350.2,https://www.youtube.com/watch?v=K8c-np9zNT8,autumn,"[0.22809749841690002, 0.250166356563568, 1.0, 0.696485042572021]",480,,87
to be Far,far,351.0,12,6,8775,8855,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,395,360,25.0,354.2,https://www.youtube.com/watch?v=K8c-np9zNT8,far,"[0.22661527991294803, 0.220716804265975, 1.0, 0.6924140453338621]",480,1.0,87
to be Far,far,355.4,12,6,8885,8962,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,395,360,25.0,358.48,https://www.youtube.com/watch?v=K8c-np9zNT8,far,"[0.22661527991294803, 0.220716804265975, 1.0, 0.6924140453338621]",480,1.0,87
to be From,from,368.04,12,6,9201,9401,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,298,360,25.0,376.04,https://www.youtube.com/watch?v=K8c-np9zNT8,from,"[0.223288506269454, 0.28360366821289, 1.0, 0.6961809396743771]",480,,87
Gray,gray,376.76,12,6,9419,9531,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,344,360,25.0,381.24,https://www.youtube.com/watch?v=K8c-np9zNT8,gray,"[0.225940883159637, 0.267932951450347, 1.0, 0.7065098881721491]",480,1.0,87
Gray,gray,381.24,12,6,9531,9649,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,344,360,25.0,385.96,https://www.youtube.com/watch?v=K8c-np9zNT8,gray,"[0.225940883159637, 0.267932951450347, 1.0, 0.7065098881721491]",480,1.0,87
Green,green,386.04,12,6,9651,9749,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,65,360,25.0,389.96,https://www.youtube.com/watch?v=K8c-np9zNT8,green,"[0.225515067577362, 0.257300436496734, 1.0, 0.6918230056762691]",480,1.0,87
Green,green,389.96,12,6,9749,9843,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,65,360,25.0,393.72,https://www.youtube.com/watch?v=K8c-np9zNT8,green,"[0.225515067577362, 0.257300436496734, 1.0, 0.6918230056762691]",480,1.0,87
to Grow up,spring up,394.76,12,6,9869,10062,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,637,360,25.0,402.48,https://www.youtube.com/watch?v=K8c-np9zNT8,spring up,"[0.22544232010841303, 0.20133422315120603, 1.0, 0.701218605041503]",480,,87
Halloween,halloween,402.56,12,6,10064,10154,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360,25.0,406.16,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,"[0.212835520505905, 0.223572224378585, 1.0, 0.775898039340972]",480,1.0,87
Halloween,halloween,406.16,12,6,10154,10233,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360,25.0,409.32,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,"[0.212835520505905, 0.223572224378585, 1.0, 0.775898039340972]",480,1.0,87
Halloween,halloween,409.32,12,6,10233,10334,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360,25.0,413.36,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,"[0.212835520505905, 0.223572224378585, 1.0, 0.775898039340972]",480,1.0,87
Halloween,halloween,413.36,12,6,10334,10432,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360,25.0,417.28,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,"[0.212835520505905, 0.223572224378585, 1.0, 0.775898039340972]",480,1.0,87
Hanukkah,hanukkah,417.52,12,6,10438,10542,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,628,360,25.0,421.68,https://www.youtube.com/watch?v=K8c-np9zNT8,hanukkah,"[0.20901075005531303, 0.191492855548858, 1.0, 0.7809041738510131]",480,1.0,87
Hanukkah,hanukkah,421.68,12,6,10542,10646,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,628,360,25.0,425.84,https://www.youtube.com/watch?v=K8c-np9zNT8,hanukkah,"[0.20901075005531303, 0.191492855548858, 1.0, 0.7809041738510131]",480,1.0,87
Here,here,425.92,12,6,10648,10717,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360,25.0,428.68,https://www.youtube.com/watch?v=K8c-np9zNT8,here,"[0.21218678355216902, 0.22540003061294503, 1.0, 0.8335716128349301]",480,1.0,87
Here,here,428.68,12,6,10717,10788,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360,25.0,431.52,https://www.youtube.com/watch?v=K8c-np9zNT8,here,"[0.21218678355216902, 0.22540003061294503, 1.0, 0.8335716128349301]",480,1.0,87
Here,here,432.36,12,6,10809,10879,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360,25.0,435.16,https://www.youtube.com/watch?v=K8c-np9zNT8,here,"[0.21218678355216902, 0.22540003061294503, 1.0, 0.8335716128349301]",480,1.0,87
Here,here,435.16,12,6,10879,10950,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360,25.0,438.0,https://www.youtube.com/watch?v=K8c-np9zNT8,here,"[0.21218678355216902, 0.22540003061294503, 1.0, 0.8335716128349301]",480,1.0,87
"His, hers, its",his,439.44,12,6,10986,11088,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,771,360,25.0,443.52,https://www.youtube.com/watch?v=K8c-np9zNT8,his,"[0.22998633980751002, 0.27950417995452803, 1.0, 0.708889842033386]",480,1.0,87
"His, hers, its",his,444.44,12,6,11111,11215,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,771,360,25.0,448.6,https://www.youtube.com/watch?v=K8c-np9zNT8,his,"[0.22998633980751002, 0.27950417995452803, 1.0, 0.708889842033386]",480,1.0,87
Hot,hot,450.88,12,6,11272,11343,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,135,360,25.0,453.72,https://www.youtube.com/watch?v=K8c-np9zNT8,hot,"[0.196919411420822, 0.24762606620788502, 1.0, 0.702539563179016]",480,1.0,87
Hot,hot,454.6,12,6,11365,11437,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,135,360,25.0,457.48,https://www.youtube.com/watch?v=K8c-np9zNT8,hot,"[0.196919411420822, 0.24762606620788502, 1.0, 0.702539563179016]",480,1.0,87
How many,how_many,457.56,12,6,11439,11636,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,176,360,25.0,465.44,https://www.youtube.com/watch?v=K8c-np9zNT8,how_many,"[0.199622094631195, 0.227428555488586, 1.0, 0.738988280296325]",480,,87
Inside,inside,476.2,12,6,11905,12098,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,659,360,25.0,483.92,https://www.youtube.com/watch?v=K8c-np9zNT8,in,"[0.20987024903297402, 0.240642592310905, 1.0, 0.7035530805587761]",480,,87
Internet,internet,484.0,12,6,12100,12201,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,531,360,25.0,488.04,https://www.youtube.com/watch?v=K8c-np9zNT8,internet,"[0.20721590518951402, 0.259063392877578, 1.0, 0.7076030969619751]",480,1.0,87
Internet,internet,488.04,12,6,12201,12303,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,531,360,25.0,492.12,https://www.youtube.com/watch?v=K8c-np9zNT8,internet,"[0.20721590518951402, 0.259063392877578, 1.0, 0.7076030969619751]",480,1.0,87
Light,light,541.8,12,6,13545,13646,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,123,360,25.0,545.84,https://www.youtube.com/watch?v=K8c-np9zNT8,light,"[0.205417037010192, 0.16351965069770802, 1.0, 0.8077708482742311]",480,1.0,87
Light,light,545.84,12,6,13646,13757,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,123,360,25.0,550.28,https://www.youtube.com/watch?v=K8c-np9zNT8,light,"[0.205417037010192, 0.16351965069770802, 1.0, 0.8077708482742311]",480,1.0,87
Listen,listen,551.16,12,6,13779,13839,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,828,360,25.0,553.56,https://www.youtube.com/watch?v=K8c-np9zNT8,listen,"[0.204317033290863, 0.24534635245800002, 1.0, 0.6900147795677181]",480,1.0,87
Listen,listen,554.76,12,6,13869,13939,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,828,360,25.0,557.56,https://www.youtube.com/watch?v=K8c-np9zNT8,listen,"[0.204317033290863, 0.24534635245800002, 1.0, 0.6900147795677181]",480,1.0,87
March,march,568.72,12,6,14218,14328,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,947,360,25.0,573.12,https://www.youtube.com/watch?v=K8c-np9zNT8,march,"[0.20488399267196603, 0.242022156715393, 1.0, 0.6942527890205381]",480,1.0,87
March,march,574.44,12,6,14361,14445,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,947,360,25.0,577.8,https://www.youtube.com/watch?v=K8c-np9zNT8,march,"[0.20488399267196603, 0.242022156715393, 1.0, 0.6942527890205381]",480,1.0,87
Month,month,616.4,12,6,15410,15487,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,267,360,25.0,619.48,https://www.youtube.com/watch?v=K8c-np9zNT8,month,"[0.201421469449996, 0.263011515140533, 1.0, 0.711112141609191]",480,1.0,87
Month,month,620.28,12,6,15507,15595,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,267,360,25.0,623.8,https://www.youtube.com/watch?v=K8c-np9zNT8,month,"[0.201421469449996, 0.263011515140533, 1.0, 0.711112141609191]",480,1.0,87
Music,music,624.16,12,6,15604,15754,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,290,360,25.0,630.16,https://www.youtube.com/watch?v=K8c-np9zNT8,music,"[0.19426670670509302, 0.22604164481163003, 1.0, 0.739141225814819]",480,1.0,87
Music,music,630.16,12,6,15754,15863,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,290,360,25.0,634.52,https://www.youtube.com/watch?v=K8c-np9zNT8,music,"[0.19426670670509302, 0.22604164481163003, 1.0, 0.739141225814819]",480,1.0,87
Musician,musician,636.24,12,6,15906,16023,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,709,360,25.0,640.92,https://www.youtube.com/watch?v=K8c-np9zNT8,musician,"[0.197918176651, 0.236183002591133, 1.0, 0.7462171316146851]",480,1.0,87
Musician,musician,640.92,12,6,16023,16175,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,709,360,25.0,647.0,https://www.youtube.com/watch?v=K8c-np9zNT8,musician,"[0.197918176651, 0.236183002591133, 1.0, 0.7462171316146851]",480,1.0,87
